Address,Balance
juno1kpcjmlzy9vdefp8dwe7860jpzy84vmsu3uepge,35.17767
juno1kq5uvxhquzajhu9msdkwp9lnvux7gpa2x0kxmu,20
juno1kqfjv53g7ll9u6ngvsu5l5nfv9ht24m4q4gdqz,200.067003
juno1kqh8fjrpj2cqmunfx7fmz0rxfyx06l3f3cl9mg,50
juno1kqtu5swvgzqqe6es7l6sj82swg7g37l5w8hzm9,47.093519
juno1kr29ydcuescpfp6gvx2yxtlzelje30g44tcgk5,39.5
juno1krgcjr8fa3ty0zkxflenyml7tc4l9yn5r0xy3a,38.745607
juno1krv9mfpdy8l7k33ec0qwjuwf7a35g52aqt7gg3,14.960089
juno1krz2jjuqcry28rz6u43hkenr43euqj8nnl5uym,0.409731
juno1kt5gzt2dj6dzwxf2guwfy4udu896k3lyne8y2p,34.042002
juno1ktvnuysk4lz0westx7wg9q6rggz8e59zlf8cjp,79.544765
juno1kvkm8p8dd6xamfcdk9es7hylsqgrvhdmcsmf8y,0.167753
juno1kw82htksxcmgfcjpkvwqmn447zhk62sg52mjkk,15
juno1kx8z8mrd3nqkngja6xmkwzkhxf7r7mtukxpf5x,1198.467811
juno1ky8473adh7mgzsw6cwnzqmhvj96vqe80a0kk8f,6.1
juno1kzanc3ktmmdmn60amae9gujkmyl2t9fjf4h7jf,0.224383
juno1l0uyf6ljnmdaw4ngqnpfgtrg4t9ym0g4j9d669,5.87054
juno1l3uc9349eve5qxlczcx7e9m7lppj78nnw55eef,13.588835
juno1l40zf8gfrlj9ht34ax53yx8w4tehvhdrgkv4kk,35.81417
juno1l4xc2l2vvzldxk8pf8995t0znp7ul6yce39dgg,1
juno1l582g58hd2lsj6h37avgsgs42zjdqxzhgxp84t,35.133252
juno1l5avhja5c92u3axgenufj9c6s4j4xd0wqshc37,20
juno1l5nf5vws4h2w8zx9k6xnrwzzlp8e9zjx8z4e5q,6
juno1l5x5tzg9v723nurtvkppst9e0q3lmknca5qa3w,10.144425
juno1l67m0gefkrvq0x78kf7fpqld3j4yp5un82qdj6,30
juno1l8cd00ap9rwymqq97c7dm7cep6qz93su3dnwm5,35
juno1l8s9cavzqqseklngr68vfsm96nku6umxe5ue94,16
juno1l8xam7x7q8rpsav02k0j8nhexxxhcgwf6dzwtt,1.1
juno1l993vmhfzhc4fxp4qaczwyvvh28jmlzm3fclps,0.303888
juno1ldn77vleynpp0dmejet9j0n7kemmpqz7aeanxz,35.17767
juno1ldnaq7e6mukw9w8ka8m054upyqhdtn64n28kau,10
juno1ldqguvqy9ny53v732ecya95unsc8sdxlrceusj,139.9
juno1lfc6af25ewnwhh6m0a6jmsgvzwcsk6m4y9085k,6
juno1lftde20cr2c2s8uhs9kx8nz7h7h90lqp6khqs2,746.122579
juno1lgu66ly24wz0x95hkhuzny754hfm9pkuxf8d8k,74
juno1lgyhz0lvdzkm62ac6yc73s4fppexz9ghgk7fyc,25.53198
juno1lhah2e76t0mk8x2v9djlfzh979nddwmgs8ghgd,651.043546
juno1lkxam5nhsfmkxscy5tjfg560gjj6adwjq3p9y2,50
juno1ll8marpz0k3mar7ch0e0em4wnv3vds79tyugfx,0.060495
juno1lladp5hsace7pn9vee68wpza29hnt7m3f9eue0,34
juno1lm77mf5fhz5lyl6q466fk9847efuy456k59p99,10
juno1lnuqxrtdee5u60cqkewlwg6wn0juewcgfd8gh2,36.477796
juno1lrzj9s49zaeg34tjkn8h3suh6xq7tdn2hfvfha,39.440773
juno1lt7464jsche92fslwm2tdy4gxfpa5l5vzzkh3d,1725.642863
juno1ltkw97h2hxtc5j6qtcgjjkppvha7rpu0k9hdp2,20
juno1lwkpyc07zta670uuz750xet787czp6uc7md5t0,33
juno1lwuuxft38nkl6qkcz075an8md45ekyl3098hjp,26.383252
juno1lxjq7nd9waasquv478lvza9kpt6eyje0nlmjz0,63.719343
juno1lygjlc7pl5memvfqmf3j0vf07pr98ughzljqyd,16.048116
juno1lzwm54k3h5w0mtnmqq8ekvcc89p2xzxf8cy0c6,15
juno1m234dnn4huwga92r44f23xmu03qa90xm2exq4j,30
juno1m2kkvwpqcyltjqy6n7zh0wad3w9uu6rq2l56a9,100.167901
juno1m3hfz7ygkev07v080j78mzd6semqzs830sshh0,17.624495
juno1m3jdldlrpgvlhkx65hv8jujraej5lkwels55xy,35
juno1m4qjakxzf9qlgpjpd0jws4qk2jq9gnttnxacg7,100
juno1m5atd6fm6zh3rtekjrtetve2c5es6f9exq6kaj,15
juno1m5le3euluq0kvcrkzh49w6vzs6l9u3hpy50e8e,20
juno1m78t4rygjmp05sww2x93ectvu66s69t4qtnmp5,8.794418
juno1m7a7nva00p82xr0tssye052r8sxsxvcy2v5qz6,533.863279
juno1m7cmvvq5rhwhkxqmhel97jnpjnxzp3pj0qp6zy,0.5
juno1ma0hs5yfghuvqlaxvkpl5wzvdp0elk57qr0z2n,30.983949
juno1md9k09eq5ercuc8p2v3vtffrarx46qfxwft6x6,0.165691
juno1md9zaw7gpnrfl2swql6hjvgttjuf6cvk4c7fg6,50
juno1mdvnrysdgwvhdrp7srkyyf8hdauvyjlzzkf8sj,4
juno1mfpccfvyvf2qe3x692dpywrpnaajzmry27y878,21.362222
juno1mhu7glzuverja2vu3k3es8adu84yq0lvq32se3,35
juno1mjj0hcsxlu50zn9rkl6gl20cknvlkw823f4m2u,1
juno1mjky7p0lexgc5yz9kdmq58j244rlfm8eg8ksg6,20
juno1mlq668vsxgdwg8x884tt2m9pl7shwlttc3swv5,20
juno1mm8huzhpk5tx5vgj877zse37c2zdymzl462sqh,650
juno1mmfl8uz5ff008rr7v76nts8wunsw0nu29nfrz7,15
juno1mn5c2aj7x065zjwmkxp5czsvny8wu57zesj9sj,39.482174
juno1mn63t0jdmvckav937tpt96348r0r3w8a309zpz,9
juno1mql46ppfxjwqljyynja0ea9m2jz5whmh7d87w5,9883.375999
juno1mr8zwycld5he25rjysjukndzkahnkehvszqlqt,20
juno1mrwtza5yzhvpvz7x7qkt5sq0856utw9k4vh0hy,35.17767
juno1mrxx9rdhp6cq34ypjedr4chtmdjnmy9k2qfjm3,12074.87162
juno1msa7swedlf9g52dcgj3lgetv4jy24tenepfz5c,11.005112
juno1msga35xat6cxa3ajfpurq0slcng0pxwsdfkugz,19.9375
juno1mu8s5qk35sc4e6pqaufh5pvq3yut2yg35g8p0r,165
juno1mv2wsx4p72adl832j8pwr8ch7mu4kvh28rszww,35.250129
juno1mvk8603ksv5spt9epgruemcqdh3qruze8ls8ew,10
juno1mw0yjsltsmwysds3stluzftad2dmx8kh6clxqu,20
juno1mwgqlz8xn8f07rha4s7lc8m5ysj55agjq6wk3f,35.17767
juno1mwgyqmxg03szuxkavgu95lcyzntn7ks4rj9f4j,35.17767
juno1mx4zxmq9l3an7a2mgzs0cvcdernz633nsgs07n,35.17767
juno1mxa8y6sjlvukkt07uv34vjs7hrmw355p8p4xn2,154.881431
juno1mxek2eal4jzjujp9hz625d4q4gklhv70de2qjq,19
juno1mztkd4c2xapd5crngml934fn5ajcd7du6y8dfy,1
juno1n26jpdn0nftc3rqh647d8mtwle5cndqghzwvyl,20.1
juno1n5yr7uxk9eza6m29ew7zvrc0zkd5nvwemax73f,0.143968
juno1n7htchn6skls0v8h7mwlaa68ya30lxrg5whglx,3.517767
juno1n7tykegqr3m6wwudwszl77rcyj8mh2cdj8ucyu,20
juno1n9p5xmqwna44tk84z7fang39lypxzu72rkgdpf,100
juno1n9xl36ue2ch6py3q9gkxmqwsefs4t0rlpnf45h,35
juno1nc7h7argg4sqtsudspp8ey3fwufrk66gs5xm9j,35.17767
juno1nea4mpaululjw7zz0mqyetx4sccrujuuwa72r5,48.00498
juno1neawwhn97nlnpft80gtk7m6feh745rhyrsgfx4,11.664057
juno1nethnlm2j7k0vfreew973fu62s0xn8pujstzc0,34
juno1nevrswxvenflzlqymn54n3nxvc4ug23qmkwgq0,35
juno1ngf5jtdaf0m9utz73rpucv88t0yrztfhqk7szv,35.17767
juno1njrp403a6u3wqd5hmjmprdkgdm6sfvwldmc599,10
juno1njsthsamgkzdqqg4awj7y6rxtuk3q26t5zhsuy,15.190978
juno1njwz8za7zwfw2d7evh8pyp3kteq8y8tvf73322,80.813365
juno1nkfrpv0096e869w6rz3ay2nkxuazr8pzgdaltm,0.087758
juno1nlwycfkzc7q55nv722ckkjh6myysfyhg30pwd9,35.17767
juno1nm7m5u8jh7720778ymkysracd39pyj997zrd93,20
juno1nn8q5zp4jkvgfy3m7c9jktzxa3hdtudvq6zxdd,27.737364
juno1npan6j9c23uj5dcjm3rt2n024hvr50r337yjpw,34.3
juno1nr0ray4qw9dcsqphv60zrsnukyrg5mltl9wnvm,30
juno1ns5ehf9khxg7yhe936hp7450p46hl0t0rl79g5,36.765469
juno1nvjvn27qhfytzue3pnytf6n4s5tt6jlprv5pdl,38.632437
juno1nvs08mxllmpkt45jkm52vt7r3djl4kt4hjqm0u,35.17767
juno1nwuyhjz8uqyz2d5nuz329lztg0j7n5yr3pfdc5,874.00481
juno1nx8s5kvkpdpwy59x7w9pep3j8txmtsv8ksespm,962.412934
juno1nyfn2cnyrwpqjakgkjdet4ekuqh68met286hal,45.281696
juno1nyuec6lck8pq48eaxqk738yaluyszg5wrrunzx,35
juno1nyw5g9yjtcrcsvk4j5tzrk5fh9yjhshltpp8mz,53.280181
juno1nz0szznjs6xp6y96qprcye5me5u09qpcs6zugu,20
juno1nztdgv0545srvxkm2aphcfc0esgvt0zgyguv8y,43.508671
juno1p02gahyrqn68weajhy7gaxyx4gzlvfn6tu5p7t,25
juno1p0thdn96qx07veretqvae7ugnxsgfcx49l43k8,1587.638061
juno1p0v43jd2ep59hj2090a0qxvwn4xc2a64wj0exa,5
juno1p2k2w0enr4vsjchfexr8079y6sjy5u9p5pfffq,35.17767
juno1p3nf9fhf86qnyxuyes3flt0hg97a60lzw3rqzh,20
juno1p3z4l0gcnr7yywxcuk5hccq64srpqajwkn0mq3,35
juno1p43srkxlpaqa6nn3udr43r5a34cuj5vfvtjrrr,535.211085
juno1p5h97aqd5mcnymfpjkrkxagsxjm3ca6hdx9ft9,1
juno1p685wmsx4xu0vpmrgt9j97dma5wshvj549478k,106.036665
juno1p6mtrgvm7c8m59lmptar8xsd5j7slgx5krmyap,3.855712
juno1p76vlex4m84wr8t8687d6t29watej9x7zstmaw,35
juno1p80cpg464u48k7hr3a6myeu4s3ngr3t88qeyre,345.378856
juno1p80y4t4ct57sv70kmdyxalmrkhp6ssdtulj0d8,0.00993
juno1p8ljzm5vdxu65h5vn28du94wt260tzezr444ye,29.601114
juno1p9v54eaxw3mkkvc3j09vu3k5mu7sjdyp02j643,10
juno1pa7enuuvmpqcphkcsvu3vq02sdd652zuc87hkf,6003.691077
juno1pakf8yyx33ywzqtx4fh4anh543f64pjtlyr4up,15.44165
juno1pd0fv9vwdzkvullp44t5n2nhdzv9cd6s6zramz,35.223248
juno1penglcm6kls4qxa6pac8t8ntjagugcezjuqq3y,39.675333
juno1pez2f5ynw9nxm3027a4rqlcxaesr4t7rex6pu6,40.422145
juno1pg0lfu3t045qj76k59kfj24xvdv8d4g9mnx677,820
juno1pgdul9q0afl0dqtuv935vd53fzexnmyam6l7r7,14
juno1ph7gwddzsmcvlv5nn6fn9qpg3q7vewld40j3rd,35.17767
juno1ph9dlm0az639zl7m0ch8x9vxcnnrrjceugqvpq,40.906857
juno1phxf43m48dsah9eth98jz89s7vvjj2vwn6dzzn,37.924405
juno1pjnhyd66w99hrlsvvu75c7m9j7f4gj6vwrkk57,213.824557
juno1pjxk2m276t9anku3skjlpwn6r0zsr8vdq9rsyk,26.383252
juno1pm8jhqcmjhh85u5ja0yqcahk42n5dsgc75ucsj,102
juno1pn2pcl0wyuj2nsnqaw5dd99md9qcgczfyd6nde,20.050571
juno1pn8nw8mu3je4wtjmsxtshu250h930t30ck5d84,150
juno1pnu57wa6jut668mx3axntvwlaf6leddjnn09mh,2.039488
juno1pq0zg9ynezeq2l057j0p4e3qtzkzsxcj7ftxm2,35.17767
juno1prcmpmwggaxt8v8csvcpz9vc6dnnrr5qp3l6av,1.501285
juno1prgcz7cdseh8xtt5xyr2fnx09czwxqe4cds8qv,35
juno1prr2x6gy692cllg2zxtuh5pz70n2a7tj345udp,0.11
juno1ps6f67034fp22nqpvkur5pry039nfjpu65dkwr,49
juno1ptzk77nwae7lf2cmmjt4nr8ch0f4xmw09etcjq,17.588835
juno1puc2nzm2dnjjdfffcm822eqytvxhljwwqd9szy,25
juno1puvsznn7wlrxkf4ulvfeekg2j8nkmmezlv2x66,33
juno1pvjdpz5t23hy7wfv30cj03hhs3rufkpf88hlp0,11.649358
juno1pvxpy62sjtdzs3t3nsaduz3yxjydlsuz074p36,20.392196
juno1pxnmvwh2eg2gkzatdfnxdl37wjzzr4xy5mplxu,26.430436
juno1pyp3lwlg28zntcpwq87spsjm2sdng32qm96960,25
juno1q0fqm6809lcz3lr3f5uvl7tk4cr9due9lj8l5u,28
juno1q0ll2h2mpglw7rlmwduhh4f50xhfmk6ph4yggk,43.424418
juno1q2qyq67arqm4j00xd5rsf3sc5ehnx6mw3ahfjn,16
juno1q2sxlvg5rtt35t088pezut0ny0k48fwd7a5632,15.17767
juno1q3a63z295y2rgnjglhw2hangmj5n0gml4yjeq8,39.17767
juno1q3dpka799kz96mnm56jygcqvqex8zd22fcdxnj,0.116723
juno1q3smvv69w0yphzvm9xyr4htuvemz2uyr3w6l5t,40.608341
juno1q45l9j5c5r0glt73xhu70356fk2802zar3ep8w,35.17767
juno1q50hkqt3lx3d9lpsj523n0qj3epr9hfsvyu9wv,8
juno1q6wutgt57f3cycaex8q0sze53tuc99e0ctx6nh,50
juno1q7ng4eculdwhe8d960kfaelnfpywukn3aegvc7,0.1
juno1q85c764zhzp4ka4t5htrmacvxwvhak25ks8dy4,39.060047
juno1q8v5vutp5x6jej33qfdjqd5xjmls65r90djdlt,200.504537
juno1q9cxkggmm93lfqp9a0uxr03wmt24tfth0pjd4n,35.17767
juno1qac5dyjq960w0h6t997nx0knxyyxezzgkentys,2005.038004
juno1qamfln8u5w8d3vlhp5t9mhmylfkgad4jz6t7cv,200.30751
juno1qaphxxcc6gg0023cnv6n05yrkkns60kellj9p8,327.306023
juno1qcf56hq8x4dwa380tk0hfmmfdswhucercgekdz,24
juno1qctsnew9jprsk2jdngu6ddemgd3h4f49wp9wsf,10.423607
juno1qcuy0cjpm8q2uf5qltyg6pc8cc82sh5uvm4gxd,7.543561
juno1qd5cvs4tel4a5zzgq2qgsmvyfzp7ytpxuqzq2r,25
juno1qd6mt3vyfnkghm5tk5kpdyhg3ke9wfv6g0truy,1
juno1qdlhxacptu7lr848qaa9kwuurwgs8fjuc8zswa,22.502199
juno1qdv9r34uhwr4xm6rgr3r9s08aujfgmwk8qgsnx,1.164919
juno1qf8u8um9jc0drqs27f6hwuxk2zxalgank0d020,20
juno1qfdq4426myfm2wkws0qj094gypnyr2uawszz5l,152.165839
juno1qgssys0tk4rg0xdf4mpjzqdpvscejmtct80t6s,3.981274
juno1qgu4l692mx3m9lg0uxnt8f62zxpzn0tssnpemq,15.17767
juno1qj2787n872jn8t2zhreac27lh0hlpq6znef40x,34.5
juno1qkyf5f0t90j57z0jm9h6nuwr3lvef3l4e8ulgc,15.377707
juno1qm8ttsqm99uucnjqg7h2qzlrl6rxcay785zsmw,20
juno1qm9gkn8xrs87z57z4reevevjy4qztkdtd9607u,30
juno1qn6clt2v2mdr4yufcgdtreq7a8ra0pn6p9vqjm,40
juno1qnqwxazzha6lsx2rs2gewu2337uha5lz24ep49,10
juno1qp39re424d78puvywlafhsddx7zt6r28eusan6,20
juno1qp59nq03fvvwxdyujh60a5kucdezgrwd287ywe,35.17767
juno1qpftcmszlwszaj6p7ad7jzsta6g7yy2wux9ylf,17.588835
juno1qqnlsrpk5uhf6ktdq08g52tjeqmlmrsynlmlm2,11.054976
juno1qr6gggq8953qetshu7l03m85cmdlet8lu0tylh,5
juno1qseu7wmcmk3tdy082z7j0sreh05gklr09hplnm,43.280421
juno1qsxhkvs3yw8tt6vh47x55ds88842eqnm59wua6,100
juno1qt0nlqrfkfq8de2vqecx5s832y3naj8whr6p89,10
juno1qtk9vgdz6t20vzcrsawnvvx7lqgtpz89dmd287,10
juno1qunju5mghglplvj32ka0fvwc5hle8yueysarzj,35
juno1qwmuq7wlspvfextwqaqs836wq48nqm3yuq64as,29.669471
juno1qwr7dfpsjjdlezjmqwklhqndmd0u7rscn37fej,36.401653
juno1qxr5egxvxjgqhpqumsakekpj9yh205y0cg7njy,10.670416
juno1qxzlt45zurtrhju9sua0ec6nrp3qfjyllfn62w,41.77767
juno1qyt55k85cegzr9c6z4j8pkuptaygda9ha7scwd,10
juno1qyur26g7h2m04dwdp2c0clxvuq5cdxaqlumgs9,34
juno1r000nhpy9fvtm3km404tngn8y8qyv4fpkepwmx,0.1
juno1r07qtuh8we2ffr5fs3cqfp6l35z6zg8ltxqvr5,35.17767
juno1r0kqks5sslg0x9ek5q6y0frwws5ey7uqd8gvsf,30.17767
juno1r0paem5p4m4w9tscjhgwl76arlcfdnymz880wl,35.17767
juno1r2cc2ejqcva6g6d4u9mhu3aynkj09tr7tlpqw6,1
juno1r2xgl8stg4k792wr804xepg2jjdxs9sega7hyn,18
juno1r2z2dyyxcjz49u5v4wdk37u32kvz9qkpysu0d0,35.17767
juno1r3pvn9yawgfych2vmd953fenu5p5xu3m8334cf,51
juno1r436fcnzyt87gf8qlv4ksasjvys72fvp5kn680,39.6
juno1r4thrg4c9crc2e2lppx07dhu04x26xden37c0p,21.657477
juno1r6vt4re2d6vu75hx2appcpn2u3anzjqj9sve6w,90.17767
juno1r75p7dreesm5aaclgnprcpnvq5a3gy3048jqcl,40
juno1r7lah5y3qyq453hqfgmxl2y0s5wesh09zan79m,3.361388
juno1r8vkcne6rfyey42gqnlxc65kpnga2nqng79udw,55.544755
juno1rc2v457dfnld7zyezfcpjrg2u5akfpj02fl3pz,18.130341
juno1rcl2jz0hgamg9t3nnz99gcs66l5xqqpqfzp9z6,20.2
juno1remxeunduu0rs2e6f74jshl4u98q0scetcjyjm,7.477512
juno1rf2zgsvpehk3lwh8x4tgdjqul5zyy44sk2624k,26.383252
juno1rgk7xy9stfetvayar0c7vyylrnkfskddywyjxe,24
juno1rhuxqf2u6657k05p9gl4ls5cm6a0epp867rljc,1
juno1rl2d7s86vgh9qqu7vnffq9grysdnzuhcztkmed,2.5
juno1rl5wqndznuq2w7gzn823lyh62hjcw7mfpgc2p2,40
juno1rm0pvl376h7j73q9kzs4qk6rxvandr0v3rm7zd,1000
juno1rmc27yq7cqfj8fea9u7gm2lp0cavcnwyr3ua0l,35.17767
juno1rn9nysayc4n9gdknuw0hf53zw5z0n484zkw5uu,35.177
juno1rnryv26aq043e4a7mg62mv6ndkpea2f9tn7p84,10
juno1rnuux7es7vqszg8p8st3yuax5du0w3xn9ag9en,12.517767
juno1rpxwl8utqxrvyw4zccldwhg2s8cmc3qu5vl3nt,5
juno1rrjrg75w7k0r3qv90qp0phemt9plajn5y4jvre,10
juno1rs8n7csdft9nn5asne6pdkzrjlmvw4a0mnx6gk,43.891342
juno1rv62alwx580v7rdasxvz3xkepzy6wnfaq34wnc,4.087093
juno1rwytctrqqaq08mdd4c7v57sqah44guxvdglxjk,58.841715
juno1rxa2rxw5yfauctf3wtqy6ymqxg5srrfmgyqau2,39.57767
juno1rxaemwx0mmltzcp5973yp6fxw987xlyfwzun47,10
juno1rxakrn8x4gwc6wcrpttpz8htjfu43nsw3s9uaj,126.29817
juno1ryeg8wp5lvg7amxud7ptuer9vyax02ylrplpyl,30.404342
juno1ryu2zpqjyf6zd6cxhlcszrg4ykt5lk2aktksu5,55
juno1s2g5pe23expcs7n520w50ukprjtrefj8v8j4tz,5
juno1s2jtnnw88087gxf2pjmu2d8hv82xdke2qr8y2d,15
juno1s3sgg876ftpv3vqpjagfumd989erwmlh7nz9l9,30
juno1s3xq4zq7w3tl2knr9c2demg3v00zwnzexecvku,35
juno1s46jmv3c05usk6yk50tyy8axc4t9rglrwrzzx3,1072.121088
juno1s4u6wh0jw4a5nesm593atlvljgvddmcz7g96gm,18.831554
juno1s4uaxhummgqngau80z6she8558t4h02ju7lp9f,35.17767
juno1s56ggtmzf6776mu5wua09um3hua7ydd80a5ssp,20
juno1s5h7xr5fma73nfh5jxvclght9ennep5amsmz25,35
juno1s5pu6g0k8ckjnpt46ezljt0rkr9snt377lhrxs,34
juno1s76tfz4ru3wu3rkeatr3uf6acqsfstlc4yclfg,43.737963
juno1s7k5uw4gz949nwe06kjfsg6a2ly2fj42fff3ph,11.388726
juno1s80hjzkg60k2djc23vsn37ffa00alvfuv2k2s5,35.17767
juno1s89e66pxcj2vgxvn0quzcm4npws9esk8ct52p2,11.989412
juno1s8dytgfmq5lz9dt0829sxjk36jf6nnec7unxz5,98.600393
juno1s9j0ntv7pmylveg7wvwrwp6qhrck9a8n4w87la,34
juno1sc9h4dlftwqv82utj52xfgrv0xevuwngtlg9v7,62.7
juno1sdfp6cvsedtv2q933m9pq5ffj2zcmwwutw4xc9,6.890328
juno1secx8cx8uu9fx6rznstjn5qcvjxd8udk3kjzph,36
juno1sedvlezv9rcmydek7l7cm2ryej7r8e5n8v535a,0.5
juno1seq244de4ex72pezm3wzaejee2ywzvz9dz0aes,45.25
juno1seys98w8q86f9yzfllagvqw7sy3fek0yuexyxp,36.414841
juno1sf7yjzzk50lhpe80qqs844ysu84vcndywx08ud,0.187395
juno1sfc34ujkys84eeqmegm7lle955y3edytkxan2u,21
juno1sghqztvgjv3ug6ltpvvwwyhpt35u7hu8x9skc9,61
juno1shdfqknq09eh4ktkzg4jttz8pr9ljqa39r0ac8,35.17767
juno1she3mpp43kq8jy9e938etvpr9tkndvhvvfra9v,4501.318261
juno1shmr9yp096wp0ts23s8fh3tnl4p48v58mxl9n7,34.066548
juno1sje9gew4cuyj8c7xdswmypv3dyad475fqd4pfv,8.08
juno1sjs62xsz2qem8tr7nfypry2d82qq2hnzp4wynr,5
juno1skspesqs9hkaq45u4rv6vlcszm9wa6ja4epmlw,35.17767
juno1sky2zq8un7a6ugupd3te5l2899fvxeu0kv3aja,7.763425
juno1slhv6gxg5h48gghf2jwjm64w8t7edynplf3pag,33
juno1slvhtsyq3rsuypvzp6mne8qp36re9z3mn0uk7v,17.588835
juno1sm9qsxd6sw09tqcy9vjs47vqlgkelwnkards8z,1.212557
juno1sml0zq0vgx4alvsy8zlaajl9nhlp7g0jzhxht8,25
juno1sn0fu8t3whzetxs7e8le93mkanwj50e8pcqj3w,35.17767
juno1sntx5sf6w933f8pytpr2dh9sxns0u23mu9vt2t,2.17686
juno1sr0lw3rnl4u3zz7hxrek0pp26hjhapec48wlrw,6.087619
juno1sr0tyj5pys964252ha572he3uam0alfccscpc4,3.517767
juno1srj8wrtyepfw5486p90yy34h7rtkgugh8rscca,10.671865
juno1ssfrydv7qs6qfnx28q7kmkuvuyea724l3qg2xl,3724.105481
juno1ssmeg0jhyr57kwjlt508lgz8jeqsfx857q7n40,3.517767
juno1st3g47cashnmdxwf687vh935h4s3hs8etr086x,10
juno1st9y369mkl6ymwftzyms60s9j8l924340cc7zh,5.873442
juno1svfpddvanq0p4ejp0v9myxt5zrfy6mdyyuevf7,2796.35943
juno1svfz6j2ztcpy787lrh6t64m8aegrgfznscptvx,7.065827
juno1sw5ve7yejnyfd8h64peje4v0adj3fdpxrq8vwf,10.163854
juno1swhkyme264u7r5k7vuy78femtes55dkp78yf0l,93.34639
juno1sxzu0vz0j5hs86sycdgljepgg88u3y7rfuuxhx,5
juno1syk5nlrn2n32tl43v965gvva28y9hs7znhe3jv,1.5
juno1sytnv5zy9e2c6yzh93633ddcz6jp2ff9nfkcrq,26
juno1t0nhs5hflr067hcxsxz2j5mkdj6td7hjejltaf,35.17767
juno1t0y308fzew4zeqwu6fhz607j5k0z0m5sy88ttl,10
juno1t2t8uc9cktykl9hq39ue40pjhjx99qc4wccn8h,35
juno1t3r07cp8yqrj69ddcxz0rct94kq56nz93as34d,0.67995
juno1t3yetu7t0g8ufr7ep0s28l0vdg5uur22zl72xd,35.17767
juno1t47fyg46afchqykm8stktfhayunp0axrz8t4s5,35.17767
juno1t56kw7g5uucs3kyjl2l74x43gpn685s7wy4zqz,30
juno1t5lx9y368e0fsf8yr84hqwdy3rqtut3p569v3x,12.968418
juno1t5r7z6ngykst3hutqjjzmnulvk34t87azwqnav,34.17767
juno1t5zgnfz0jrvflywjmgs95rey3un57n4204dfnm,50.002688
juno1t64gg750gu3sydc66e9qd80twc4wh55ymech4z,20
juno1t64u2enf3t7jrq2sw49n2aqngxhpa4qjs83fcu,34
juno1t7qcmwj0f8dm3fv67j3f6t39pa2hcly8c7t0qx,1174.005208
juno1t8sqv6ajetuyukr5v9pl8u6xpslzptadry3w6q,24.997475
juno1t8xha08ja42m2twg0yn6ct2qjzut7fud9qq27l,27.794213
juno1t8xpm4ny4zksandl2ss69lj80m66jt7mk49jq5,40.711008
juno1t96ds9s985cpwtyayykgez6qnrwec9cxa5taaq,89.52598
juno1t9e2s4cftjkqx282egju63fqw8f952kdd2se7q,29
juno1ta749htc8gwtm05mkcqkaz5cpgx7pzeppwd59e,20
juno1taj6jywydgdvt4xweka4jy0qxafeh7fgyrykg5,0.200001
juno1tat3vwnlr7sp63f4n0d9g8sf69gpkuy05f8lx8,20.081828
juno1tc2hll3wfhu247scwnvu6ppgrwgc6sjz3thvf0,5.88336
juno1teahrr0afjxx4lqsxqv75z5fhrrpwxnt8dgw5r,35.17767
juno1tew2mp3racvkcye5qj5vyyqf22sgr6zeh8gkwa,35.17767
juno1tfdqm5d3paekqslvexsk3nw506l95ylcln3j57,15
juno1tj3j9dfqvfljtytzvrcs9fdddjy8lkmz2m20py,17.588835
juno1tj3jhe269ltdu3mnmuyd37r3yakct9s52vwrdz,0.00192
juno1tmam8wjm3g8vqws2s9kte4jprcy7pjkh2k9e9j,35.17767
juno1tmvhxvmcu3krv9rsegl9q8rfehu7reemmhatve,30
juno1tngl57943azs5pkyawfydc4fhptzxkc8vg9emm,3.420887
juno1tnwt696l9jspwlehcafkcdpxzvcpzcw7j934fy,41.411911
juno1tnyzm0wjj3rksnez650gzyxjmrvjn682cf6mt2,35.883946
juno1tp943hfps02racuvttwgsmsjhuv87s30ptespu,35.17767
juno1tpmrwgmzsxmppjkxfqx3za9sqh7weffxwy9hru,1360.048205
juno1tq83rn2wez3mp5n9mkf9gz4yedns7ydaptmc69,109
juno1tqgucd38fzneuw79ng7l9lf6cu2uz8j9h9sesd,417.037558
juno1tqunyvagdl4arxazcuxtkuv99fw9p8jk7ssg3k,56.633749
juno1tqvqdqhmr7sx6087yhfvfkrq3e8c907eeuv5um,35
juno1tr6najckswy2krca8ju7tqyamelcrmqzjfs6gl,35
juno1tshwngxafaaetznslcppa8exqc0zhfr4j0t0ej,22.832294
juno1tt9he03ekdx84uum5dyfyjxsuxcx8h04l2r0ss,35.17767
juno1tulnw68jdjjlp2sw3ncj6wj930md4cpz9yepuj,84.387762
juno1tvcd8welups8wwgj9jxqpt9027eyzatlrn278p,2
juno1tvdl4e9lka08ngpwhywt3x2zlm3m68t3tg5upv,544.423829
juno1tvsv0s42c075rftkfem8m5j6q0n7mj6fwr6hxt,66.514554
juno1tzk22rvpcplurat85v6yzsluzm6ajl0nqgp0cy,0.33
juno1u0fmz8c66jtc5524la928cp8nsr5nngrapfuqn,2
juno1u0uuzpnqtqdcwa5sul4789fx080whe9m394nt5,35
juno1u2lqd9e04000ap0t2cutwg0j6mzk2m8u6sc57k,10.007546
juno1u3mxk2qz07uen5yxe6n87p2qch7tsc5nu04rda,13.355387
